application_id,requested_amount_usd,repayment_term_text,interest_rate_text,monthly_installment_usd,last_payment_amount_usd,risk_grade_band,risk_grade_detail,employment_tenure_text,housing_status,annual_income_usd,income_verification_status,origination_month,outcome_status,loan_purpose,region_code,debt_to_income_ratio,credit_score_low,credit_score_high,open_credit_lines,public_records_count,revolving_utilization_text
54404575,3500.0, 36 months,9.17,111.58,3371.66,B,B2,10+ years,MORTGAGE,48000.0,Not Verified,Jul-2015,Fully Paid,home_improvement,TX,14.93,665.0,669.0,12.0,0.0,84.3
55121256,16800.0, 60 months,13.99,390.82,104.0,C,C4,10+ years,MORTGAGE,62000.0,Not Verified,Jul-2015,Charged Off,debt_consolidation,VA,33.0,665.0,669.0,11.0,0.0,68.0
46832894,10000.0, 36 months,6.92,308.41,1175.55,A,A4,5 years,MORTGAGE,57000.0,Verified,May-2015,Fully Paid,debt_consolidation,MI,5.64,665.0,669.0,8.0,1.0,50.8
66464426,5000.0, 36 months,7.89,156.43,156.43,A,A5,8 years,RENT,50000.0,Source Verified,Dec-2015,Charged Off,debt_consolidation,NY,7.95,700.0,704.0,8.0,0.0,42.7
66544882,20000.0, 36 months,8.38,630.24,630.24,B,B1,3 years,MORTGAGE,85000.0,Not Verified,Dec-2015,Charged Off,credit_card,FL,17.46,710.0,714.0,12.0,0.0,59.8
60980776,18000.0, 36 months,5.32,542.07,48.19,A,A1,< 1 year,RENT,52000.0,Source Verified,Sep-2015,Fully Paid,credit_card,GA,19.91,695.0,699.0,9.0,0.0,73.6
46747745,35000.0, 60 months,25.89,1045.64,1050.0,G,G3,5 years,MORTGAGE,290000.0,Verified,May-2015,Charged Off,debt_consolidation,NY,9.58,680.0,684.0,13.0,0.0,14.3
53514770,15000.0, 36 months,13.33,507.8,507.8,C,C3,2 years,RENT,45000.0,Source Verified,Jul-2015,Charged Off,debt_consolidation,MD,11.79,660.0,664.0,19.0,0.0,85.1
63288402,15000.0, 36 months,12.29,500.3,2454.41,C,C1,< 1 year,MORTGAGE,64000.0,Source Verified,Oct-2015,Fully Paid,home_improvement,TX,13.84,730.0,734.0,7.0,0.0,71.2
56058091,21000.0, 60 months,18.25,536.13,536.13,E,E1,10+ years,MORTGAGE,75000.0,Not Verified,Jul-2015,Charged Off,debt_consolidation,OH,24.48,680.0,684.0,13.0,3.0,11.0
66404250,21000.0, 36 months,5.32,632.42,632.05,A,A1,< 1 year,MORTGAGE,108000.0,Not Verified,Dec-2015,Fully Paid,credit_card,CA,6.83,760.0,764.0,3.0,0.0,70.2
51997553,25700.0, 60 months,19.19,669.37,20738.52,E,E3,10+ years,MORTGAGE,120000.0,Source Verified,Jun-2015,Fully Paid,debt_consolidation,SC,34.62,660.0,664.0,15.0,0.0,66.0
63250091,4200.0, 36 months,13.33,142.19,141.88,C,C3,1 year,RENT,53000.0,Source Verified,Nov-2015,Fully Paid,other,WV,17.93,765.0,769.0,11.0,0.0,5.8
22282240,18000.0, 36 months,9.17,573.83,2278.45,B,B2,6 years,MORTGAGE,68000.0,Source Verified,May-2015,Fully Paid,credit_card,CA,21.62,705.0,709.0,7.0,0.0,43.5
39730662,6400.0, 36 months,7.89,200.23,200.23,A,A5,4 years,MORTGAGE,65000.0,Source Verified,Feb-2015,Charged Off,debt_consolidation,DE,5.24,710.0,714.0,11.0,1.0,31.2
57255379,3000.0, 36 months,12.29,100.06,1904.35,C,C1,2 years,RENT,36000.0,Not Verified,Aug-2015,Fully Paid,major_purchase,NY,6.09,700.0,704.0,8.0,0.0,14.2
116483276,30000.0, 36 months,14.08,1026.5,1026.5,C,C3,10+ years,RENT,70000.0,Verified,Aug-2017,Charged Off,debt_consolidation,TX,19.01,710.0,714.0,11.0,0.0,17.7
54918154,18250.0, 36 months,10.99,597.4,1191.7,B,B4,8 years,MORTGAGE,45000.0,Source Verified,Jul-2015,Fully Paid,credit_card,CO,26.29,725.0,729.0,8.0,0.0,64.3
53342633,10000.0, 36 months,8.18,314.2,6175.19,B,B1,10+ years,MORTGAGE,98000.0,Verified,Jul-2015,Fully Paid,credit_card,CO,6.22,665.0,669.0,5.0,0.0,87.8
81008640,7125.0, 36 months,18.99,261.14,3522.56,D,D4,2 years,RENT,21000.0,Verified,Jun-2016,Fully Paid,debt_consolidation,OR,21.03,670.0,674.0,3.0,1.0,46.5
76752433,28400.0, 60 months,18.25,725.05,619.0,D,D3,10+ years,MORTGAGE,80000.0,Not Verified,Apr-2016,Charged Off,credit_card,WI,28.74,665.0,669.0,14.0,0.0,95.2
112746960,8500.0, 36 months,9.93,274.0,4373.09,B,B2,10+ years,RENT,45000.0,Not Verified,Jul-2017,Fully Paid,debt_consolidation,CA,34.93,725.0,729.0,13.0,2.0,46.8
48584845,35000.0, 36 months,9.99,1129.19,1129.19,B,B3,< 1 year,mortgage,80000.0,Verified,May-2015,Charged Off,debt_consolidation,TX,2.58,795.0,799.0,10.0,0.0,18.1
56180279,14975.0, 60 months,19.99,396.67,11775.68,E,E4,,MORTGAGE,37480.0,Verified,Aug-2015,Fully Paid,debt_consolidation,MO,22.96,660.0,664.0,5.0,1.0,78.4
38464969,21350.0, 36 months,21.99,815.26,815.26,E,E5,10+ years,RENT,100000.0,Source Verified,Jan-2015,Charged Off,house,CA,9.53,680.0,684.0,10.0,1.0,32.1
54848600,4750.0, 36 months,13.33,160.81,3030.32,C,C3,< 1 year,RENT,42000.0,Verified,Jul-2015,Fully Paid,debt_consolidation,FL,24.53,730.0,734.0,37.0,1.0,5.0
43286689,5000.0, 36 months,6.92,154.21,153.92,A,A4,10+ years,RENT,39552.0,Not Verified,Mar-2015,Fully Paid,credit_card,CA,22.15,725.0,729.0,17.0,0.0,31.8
116785839,5000.0, 36 months,7.97,156.62,4177.86,A,A5,7 years,MORTGAGE,89000.0,Not Verified,Aug-2017,Fully Paid,debt_consolidation,OH,22.36,690.0,694.0,19.0,0.0,
60465516,21925.0, 60 months,14.65,517.58,517.58,C,C5,10+ years,MORTGAGE,285000.0,Source Verified,Sep-2015,Charged Off,debt_consolidation,VA,34.23,695.0,699.0,22.0,0.0,47.9
66620147,7200.0, 36 months,9.76,231.52,231.52,B,B3,5 years,RENT,65000.0,Source Verified,Dec-2015,Charged Off,debt_consolidation,CA,18.5,660.0,664.0,5.0,0.0,93.9
46428371,11000.0, 60 months,12.69,248.55,248.55,C,C2,4 years,RENT,36000.0,Source Verified,Apr-2015,Charged Off,credit_card,CA,25.6,665.0,669.0,9.0,2.0,56.0
129982122,5000.0, 36 months,6.07,152.27,4513.12,A,A2,2 years,RENT,80000.0,Not Verified,Mar-2018,Fully Paid,debt_consolidation,CO,8.97,735.0,739.0,11.0,0.0,17.3
68583705,12000.0, 36 months,5.32,361.38,1438.42,A,A1,10+ years,MORTGAGE,100000.0,Source Verified,Dec-2015,Fully Paid,debt_consolidation,CA,4.02,685.0,689.0,7.0,0.0,61.6
62609438,21000.0, 36 months,6.89,647.37,15749.56,A,A3,10+ years,RENT,125000.0,Verified,Nov-2015,Fully Paid,debt_consolidation,VA,23.66,700.0,704.0,13.0,0.0,64.0
78830871,14000.0, 36 months,11.99,464.94,1352.2,C,C1,5 years,MORTGAGE,80000.0,Verified,May-2016,Fully Paid,debt_consolidation,CA,18.14,675.0,679.0,9.0,0.0,96.0
43549471,13000.0, 36 months,12.69,436.09,436.09,C,C2,7 years,RENT,45000.0,Source Verified,Mar-2015,Charged Off,debt_consolidation,CO,30.85,675.0,679.0,7.0,0.0,68.4
78105092,25000.0, 36 months,10.75,815.52,16433.11,B,B4,,MORTGAGE,52452.0,Verified,May-2016,Fully Paid,credit_card,LA,34.89,685.0,689.0,24.0,1.0,50.1
67999777,10400.0, 60 months,16.99,258.42,258.42,D,D3,1 year,RENT,27500.0,Verified,Dec-2015,Charged Off,debt_consolidation,CA,34.92,670.0,674.0,9.0,0.0,77.5
68614823,18625.0, 36 months,13.44,631.51,631.51,C,C3,10+ years,MORTGAGE,44400.0,Verified,Dec-2015,Charged Off,debt_consolidation,TN,7.78,680.0,684.0,5.0,0.0,88.6
46809599,12000.0, 60 months,10.99,260.85,109.89,B,B4,10+ years,MORTGAGE,100000.0,Not Verified,May-2015,Fully Paid,debt_consolidation,NY,11.64,700.0,704.0,11.0,0.0,50.0
41091680,12600.0, 60 months,23.99,362.41,362.41,F,F2,10+ years,RENT,35000.0,Source Verified,Feb-2015,Charged Off,debt_consolidation,FL,11.01,675.0,679.0,7.0,1.0,60.0
58061216,2000.0, 36 months,8.18,62.84,45.0,B,B1,10+ years,MORTGAGE,110000.0,Not Verified,Aug-2015,Fully Paid,home_improvement,FL,6.11,680.0,684.0,11.0,1.0,13.0
66666607,21000.0, 36 months,9.17,669.46,5228.29,B,B2,3 years,mortgage,110000.0,Source Verified,Dec-2015,Fully Paid,debt_consolidation,LA,8.48,665.0,669.0,9.0,1.0,69.0
127229630,21000.0, 36 months,10.42,681.76,681.76,B,B3,10+ years,mortgage,65000.0,Verified,Jan-2018,Charged Off,debt_consolidation,PA,25.15,690.0,694.0,9.0,0.0,89.5
58140888,2000.0, 36 months,16.55,70.86,70.86,D,D2,5 years,RENT,24000.0,Verified,Aug-2015,Charged Off,credit_card,FL,11.95,670.0,674.0,6.0,0.0,53.3
68503499,32350.0, 36 months,9.8,1040.81,1040.81,B,B3,10+ years,MORTGAGE,158000.0,Not Verified,Dec-2015,Charged Off,credit_card,CA,25.39,705.0,709.0,13.0,0.0,50.4
55110047,5000.0, 36 months,8.18,157.1,160.43,B,B1,,MORTGAGE,120000.0,Source Verified,Jul-2015,Charged Off,home_improvement,NC,24.34,710.0,714.0,10.0,0.0,82.0
63215743,4000.0, 36 months,10.99,130.94,3465.56,B,B4,10+ years,MORTGAGE,60000.0,Source Verified,Oct-2015,Fully Paid,debt_consolidation,CA,6.68,690.0,694.0,9.0,0.0,39.5
81485937,21000.0, 36 months,16.29,741.31,741.31,D,D1,,OWN,60000.0,Verified,Jun-2016,Charged Off,other,OH,1.5,660.0,664.0,4.0,0.0,16.7
65814640,5000.0, 36 months,12.59,167.49,167.49,C,C2,8 years,OWN,32000.0,Not Verified,Dec-2015,Charged Off,debt_consolidation,KY,32.85,680.0,684.0,13.0,2.0,27.2
65974909,21425.0, 60 months,21.99,591.62,591.62,F,F1,5 years,MORTGAGE,140000.0,Source Verified,Dec-2015,Charged Off,debt_consolidation,IL,21.79,680.0,684.0,34.0,0.0,33.8
126162978,9000.0, 36 months,6.72,276.75,8407.49,A,A3,2 years,MORTGAGE,150000.0,Source Verified,Jan-2018,Fully Paid,house,MD,10.17,680.0,684.0,10.0,1.0,0.0
83213801,2500.0, 36 months,10.99,81.84,81.84,B,B4,4 years,MORTGAGE,75000.0,Source Verified,Jun-2016,Charged Off,debt_consolidation,AK,14.06,680.0,684.0,15.0,0.0,72.1
45494342,30000.0, 36 months,10.99,982.02,982.02,B,B4,10+ years,MORTGAGE,62000.0,Verified,Apr-2015,Charged Off,debt_consolidation,TX,38.08,700.0,704.0,16.0,0.0,69.4
39339492,1450.0, 36 months,11.99,48.16,34.92,B,B5,,RENT,19500.0,Verified,Jan-2015,Fully Paid,debt_consolidation,NY,15.38,695.0,699.0,10.0,1.0,19.4
50143688,5000.0, 36 months,13.33,169.27,3880.45,C,C3,< 1 year,RENT,35000.0,Not Verified,May-2015,Fully Paid,debt_consolidation,WA,3.43,680.0,684.0,2.0,0.0,89.5
46105046,13850.0, 60 months,18.25,353.59,353.59,E,E1,10+ years,mortgage,45000.0,Source Verified,May-2015,Charged Off,credit_card,TN,38.85,715.0,719.0,10.0,0.0,31.5
128533881,30000.0, 36 months,6.08,913.75,2111.09,A,A2,2 years,RENT,117000.0,Source Verified,Feb-2018,Fully Paid,major_purchase,AZ,0.01,730.0,734.0,11.0,0.0,0.0
112731158,6475.0, 36 months,14.08,221.56,221.56,C,C3,,OWN,26000.0,Verified,Jul-2017,Charged Off,debt_consolidation,LA,13.43,660.0,664.0,5.0,1.0,49.4
43924893,24000.0, 60 months, 9.17 ,500.19,10654.99,B,B2,7 years,RENT,51000.0,Source Verified,Apr-2015,Fully Paid,credit_card,OH,30.64,710.0,714.0,17.0,0.0,61.0
62459770,12000.0, 36 months,10.99,392.81,2316.2,B,B4,< 1 year,RENT,53000.0,Source Verified,Oct-2015,Fully Paid,debt_consolidation,MS,11.16,680.0,684.0,6.0,0.0,96.7
40287630,12000.0, 36 months,10.49,389.98,389.98,B,B3,,RENT,40000.0,Source Verified,Feb-2015,Charged Off,credit_card,IL,4.2,690.0,694.0,9.0,1.0,25.7
60954617,15000.0, 36 months,10.99,491.01,491.0,B,B4,10+ years,RENT,100000.0,Source Verified,Oct-2015,Fully Paid,debt_consolidation,FL,12.6,675.0,679.0,9.0,0.0,34.5
76437117,32000.0, 60 months,18.99,829.93,829.93,D,D4,8 years,MORTGAGE,145000.0,Source Verified,Apr-2016,Charged Off,debt_consolidation,NM,7.95,660.0,664.0,11.0,0.0,71.0
39612651,16000.0, 36 months,12.39,534.42,534.17,C,C1,10+ years,RENT,65000.0,Verified,Jan-2015,Fully Paid,credit_card,AL,22.58,660.0,664.0,26.0,0.0,63.3
80668310,18525.0, 36 months,13.67,630.18,630.18,C,C3,,MORTGAGE,48000.0,Not Verified,Jun-2016,Charged Off,debt_consolidation,NY,29.38,700.0,704.0,27.0,0.0,42.6
61873176,25000.0, 36 months,6.24,763.28,15255.96,A,A2,10+ years,MORTGAGE,150000.0,Not Verified,Oct-2015,Fully Paid,credit_card,NJ,13.98,720.0,724.0,11.0,0.0,44.3
78770515,6000.0, 36 months,8.39,189.1,4057.79,B,B1,10+ years,RENT,75000.0,Source Verified,May-2016,Fully Paid,credit_card,OH,18.47,690.0,694.0,16.0,0.0,37.8
57005172,7000.0, 36 months,5.32,210.81,210.56,A,A1,5 years,MORTGAGE,90823.0,Not Verified,Jul-2015,Fully Paid,credit_card,MD,13.04,760.0,764.0,20.0,0.0,19.3
52006643,8450.0, 36 months,9.99,272.62,4362.29,B,B3,< 1 year,MORTGAGE,44900.0,Source Verified,Jun-2015,Fully Paid,debt_consolidation,PA,21.57,670.0,674.0,15.0,0.0,66.2
68393749,35000.0, 36 months,9.8,1126.07,2962.33,B,B3,5 years,RENT,200000.0,Source Verified,Dec-2015,Fully Paid,credit_card,CA,11.8,755.0,759.0,6.0,0.0,10.9
77511386,15000.0, 36 months,14.46,516.03,7172.29,C,C4,,MORTGAGE,110000.0,Verified,Jun-2016,Fully Paid,debt_consolidation,MD,14.75,695.0,699.0,10.0,0.0,70.0
75360571,35000.0, 60 months,20.75,941.96,34362.88,E,E2,,MORTGAGE,100000.0,Source Verified,May-2016,Fully Paid,debt_consolidation,MD,17.34,665.0,669.0,12.0,0.0,71.2
118270425,3500.0, 36 months,10.42,113.63,22.09,B,B3,3 years,OWN,54000.0,Not Verified,Sep-2017,Fully Paid,credit_card,FL,2.04,745.0,749.0,10.0,0.0,14.1
114299546,4000.0, 36 months,19.03,146.69,4011.33,D,D3,3 years,OWN,28200.0,Source Verified,Aug-2017,Fully Paid,credit_card,TX,12.3,665.0,669.0,7.0,0.0,21.9
115361393,30000.0, 60 months,30.84,986.14,986.14,G,G2,,RENT,0.0,Not Verified,Sep-2017,Charged Off,debt_consolidation,CA,,670.0,674.0,4.0,0.0,33.9
83458624,17600.0, 36 months,18.99,645.06,645.06,D,D3,,MORTGAGE,119700.0,Verified,Jun-2016,Charged Off,credit_card,TX,15.04,685.0,689.0,12.0,0.0,53.7
78640512,10350.0, 36 months,18.99,379.34,379.34,D,D4,10+ years,MORTGAGE,94000.0,Not Verified,May-2016,Charged Off,debt_consolidation,MT,27.26,680.0,684.0,15.0,0.0,46.4
112505999,3000.0, 36 months,18.06,108.55,3031.49,D,D2,10+ years,OWN,41700.0,Verified,Jul-2017,Fully Paid,other,OH,16.09,680.0,684.0,5.0,0.0,55.4
55130041,26150.0, 60 months,12.29,585.54,585.54,C,C1,5 years,MORTGAGE,105000.0,Verified,Jul-2015,Charged Off,home_improvement,NJ,12.47,710.0,714.0,13.0,0.0,9.4
129135580,6500.0, 36 months,6.07,197.95,6389.86,A,A2,5 years,MORTGAGE,36000.0,Not Verified,Mar-2018,Fully Paid,debt_consolidation,AL,15.63,840.0,844.0,12.0,0.0,1.5
56019993,5600.0, 36 months,9.99,180.67,3355.83,B,B3,6 years,RENT,85000.0,Not Verified,Jul-2015,Fully Paid,debt_consolidation,CA,12.31,695.0,699.0,8.0,0.0,22.9
63525250,28000.0, 36 months,7.26,867.9,18730.84,A,A4,< 1 year,RENT,100000.0,Source Verified,Oct-2015,Fully Paid,debt_consolidation,CA,12.24,760.0,764.0,16.0,0.0,27.9
38624281,7250.0, 36 months,14.99,251.29,5091.02,C,C5,6 years,OWN,55000.0,Source Verified,Jan-2015,Fully Paid,debt_consolidation,OH,8.68,670.0,674.0,3.0,1.0,73.8
46377754,20000.0, 36 months,6.68,614.62,614.62,A,A3,8 years,MORTGAGE,105000.0,Source Verified,Apr-2015,Charged Off,credit_card,GA,14.43,740.0,744.0,15.0,0.0,27.0
63497443,19200.0, 60 months,14.33,450.05,450.05,C,C5,10+ years,RENT,40000.0,Verified,Nov-2015,Charged Off,credit_card,MA,31.38,680.0,684.0,10.0,0.0,64.1
77171099,20725.0, 36 months,11.47,683.14,149.69,B,B5,10+ years,MORTGAGE,100000.0,Source Verified,Apr-2016,Charged Off,home_improvement,MN,24.56,735.0,739.0,12.0,1.0,39.5
61952135,3500.0, 36 months,12.29,116.74,116.74,C,C1,10+ years,MORTGAGE,44000.0,Verified,Oct-2015,Charged Off,debt_consolidation,WA,22.7,700.0,704.0,9.0,0.0,58.5
82961142,12000.0, 36 months,11.49,395.66,6601.24,B,B5,5 years,MORTGAGE,52000.0,Verified,Jun-2016,Fully Paid,home_improvement,TN,24.99,665.0,669.0,11.0,1.0,32.1
52546474,14600.0, 60 months,17.57,367.34,367.34,D,D4,10+ years,MORTGAGE,62500.0,Verified,Jun-2015,Charged Off,debt_consolidation,SC,24.55,675.0,679.0,15.0,2.0,20.3
43145830,15000.0, 36 months,13.33,507.8,4868.17,C,C3,2 years,MORTGAGE,85000.0,Not Verified,Apr-2015,Fully Paid,debt_consolidation,AK,9.81,665.0,669.0,6.0,0.0,94.3
59290885,19200.0, 36 months,9.17,612.08,612.08,B,B2,1 year,RENT,57000.0,Source Verified,Sep-2015,Charged Off,debt_consolidation,CA,17.22,710.0,714.0,15.0,0.0,57.3
43739128,9875.0, 36 months,14.65,340.64,340.64,C,C5,10+ years,RENT,36000.0,Source Verified,Apr-2015,Charged Off,credit_card,IL,19.1,685.0,689.0,10.0,0.0,37.1
128254030,40000.0, 36 months,10.91,1307.85,37634.82,B,B4,10+ years,MORTGAGE,280000.0,Source Verified,Feb-2018,Fully Paid,home_improvement,CA,0.06,705.0,709.0,4.0,1.0,0.3
81018152,25000.0, 60 months,18.99,648.38,17410.03,D,D4,2 years,RENT,75000.0,Source Verified,Jun-2016,Fully Paid,debt_consolidation,KS,23.46,700.0,704.0,12.0,3.0,35.7
58922161,3875.0, 36 months,19.99,143.99,3434.35,E,E4,3 years,MORTGAGE,35000.0,Not Verified,Aug-2015,Fully Paid,debt_consolidation,CO,23.39,660.0,664.0,9.0,1.0,47.0
77478879,16000.0, 36 months,21.18,604.29,604.29,E,E3,4 years,OWN,47000.0,Verified,Apr-2016,Charged Off,debt_consolidation,AL,48.14,680.0,684.0,13.0,0.0,43.4
116878078,35000.0, 60 months,24.85,1024.23,0.0,E,E3,1 year,MORTGAGE,95000.0,Source Verified,Sep-2017,Charged Off,home_improvement,NC,29.5,710.0,714.0,16.0,0.0,53.8
112849162,2000.0, 36 months,10.91,65.4,65.4,B,B4,6 years,RENT,75000.0,Not Verified,Jul-2017,Charged Off,debt_consolidation,MN,5.55,770.0,774.0,26.0,0.0,0.9
65624392,5000.0, 36 months,11.49,164.86,200.0,B,B5,,MORTGAGE,55000.0,Source Verified,Nov-2015,Charged Off,debt_consolidation,IN,12.15,660.0,664.0,6.0,1.0,66.3
40582722,6050.0, 36 months,15.99,212.68,213.82,D,D2,10+ years,MORTGAGE,61000.0,Not Verified,Feb-2015,Fully Paid,debt_consolidation,AL,16.51,695.0,699.0,6.0,0.0,42.6
60666933,12475.0, 36 months,18.25,452.57,403.6,E,E1,10+ years,RENT,65712.0,Source Verified,Sep-2015,Charged Off,debt_consolidation,CA,27.59,695.0,699.0,7.0,0.0,31.7
40952318,24000.0, 60 months,14.65,566.56,566.56,C,C5,2 years,MORTGAGE,70000.0,Verified,Mar-2015,Charged Off,debt_consolidation,TX,33.79,700.0,704.0,18.0,0.0,55.8
56894723,24000.0, 60 months,12.69,542.28,542.28,C,C2,4 years,RENT,60000.0,Not Verified,Aug-2015,Charged Off,debt_consolidation,VA,21.64,665.0,669.0,8.0,1.0,76.6
57743152,24000.0, 36 months,9.17,765.1,764.85,B,B2,5 years,MORTGAGE,72000.0,Not Verified,Aug-2015,Fully Paid,home_improvement,VA,21.1,680.0,684.0,15.0,0.0,25.6
50055208,13625.0, 60 months,13.99,316.96,316.96,C,C4,10+ years,MORTGAGE,143000.0,Source Verified,May-2015,Charged Off,credit_card,NC,14.98,665.0,669.0,6.0,1.0,38.7
48715840,9500.0, 36 months, 12.29 ,316.86,318.91,C,C1,10+ years,MORTGAGE,79000.0,Not Verified,May-2015,Fully Paid,credit_card , RI ,,695.0,699.0,11.0,0.0, 59.0 
140594820,6000.0, 36 months,17.97,216.83,6068.89,D,D1,6 years,RENT,50000.0,Source Verified,Sep-2018,Fully Paid,debt_consolidation,CA,14.5,685.0,689.0,9.0,0.0,33.1
62764129,25000.0, 36 months,8.18,785.49,785.36,B,B1,10+ years,RENT,78000.0,Not Verified,Oct-2015,Fully Paid,debt_consolidation,CA,16.89,700.0,704.0,11.0,0.0,70.6
50557597,9000.0, 36 months, 8.18 ,282.78,282.78,B,B1,< 1 year,RENT,79000.0,Source Verified,May-2015,Charged Off,debt_consolidation , WI ,9.89,680.0,684.0,7.0,0.0, 62.2 
56090785,21275.0, 60 months,21.99,587.48,50.0,F,F1,10+ years,MORTGAGE,72000.0,Source Verified,Jul-2015,Charged Off,debt_consolidation,NJ,24.18,670.0,674.0,8.0,0.0,13.8
40922112,18000.0, 60 months,14.65,424.92,500.0,C,C5,< 1 year,RENT,60000.0,Source Verified,Feb-2015,Charged Off,debt_consolidation,WI,20.84,700.0,704.0,5.0,1.0,45.0
81523643,25300.0, 36 months,8.39,797.37,21137.53,B,B1,10+ years,MORTGAGE,55000.0,Not Verified,Jun-2016,Fully Paid,debt_consolidation,IN,8.36,820.0,824.0,9.0,0.0,30.8
44057167,12600.0, 36 months,13.99,430.58,430.44,C,C4,10+ years,RENT,30000.0,Source Verified,Apr-2015,Fully Paid,debt_consolidation,NY,31.76,665.0,669.0,16.0,1.0,55.1
48685649,15400.0, 60 months,16.99,382.65,382.65,D,D3,2 years,RENT,35000.0,Source Verified,May-2015,Charged Off,debt_consolidation,NV,19.0,740.0,744.0,9.0,0.0,30.4
130788758,6500.0, 36 months,7.96,203.57,5563.34,A,A5,1 year,RENT,34000.0,Not Verified,Mar-2018,Fully Paid,credit_card,VA,24.78,695.0,699.0,17.0,0.0,13.6
117978875,7000.0, 36 months,9.44,224.04,224.04,B,B1,3 years,RENT,48000.0,Not Verified,Sep-2017,Charged Off,credit_card,CA,22.25,685.0,689.0,7.0,0.0,88.0
58782698,6000.0, 36 months,9.99,193.58,4093.91,B,B3,10+ years,MORTGAGE,36800.0,Source Verified,Sep-2015,Fully Paid,debt_consolidation,FL,36.86,690.0,694.0,16.0,0.0,35.9
43802367,7000.0, 36 months,6.92,215.89,3124.13,A,A4,7 years,MORTGAGE,75000.0,Verified,Mar-2015,Fully Paid,home_improvement,NJ,3.52,680.0,684.0,7.0,0.0,50.1
56994632,6500.0, 36 months,7.89,203.36,1205.52,A,A5,10+ years,RENT,65000.0,Source Verified,Aug-2015,Fully Paid,credit_card,CA,22.3,685.0,689.0,5.0,0.0,53.6
38479545,10650.0, 36 months,14.99,369.14,369.14,C,C5,5 years,RENT,30500.0,Verified,Jan-2015,Charged Off,debt_consolidation,NC,34.75,670.0,674.0,13.0,1.0,26.0
64340981,15000.0, 60 months,9.99,318.64,6962.86,B,B3,3 years,OWN,71615.0,Not Verified,Nov-2015,Fully Paid,credit_card,IL,38.64,705.0,709.0,14.0,0.0,56.3
126738010,6000.0, 36 months,13.59,203.88,203.88,C,C2,3 years,MORTGAGE,33000.0,Not Verified,Jan-2018,Charged Off,credit_card,TX,8.13,695.0,699.0,13.0,0.0,30.0
37907373,17000.0, 36 months,12.39,567.82,567.82,C,C1,10+ years,RENT,86000.0,Not Verified,Jan-2015,Charged Off,credit_card,NC,18.21,665.0,669.0,17.0,0.0,50.7
77188905,15500.0, 36 months,9.16,494.06,494.06,B,B2,10+ years,RENT,120000.0,Source Verified,Apr-2016,Charged Off,debt_consolidation,CA,9.07,670.0,674.0,17.0,0.0,39.2
52939897,14000.0, 36 months,13.99,478.42,478.37,C,C4,5 years,MORTGAGE,35000.0,Source Verified,Jul-2015,Fully Paid,credit_card,TN,32.3,690.0,694.0,10.0,0.0,69.9
58030355,11200.0, 60 months,13.99,260.55,260.55,C,C4,1 year,RENT,90000.0,Not Verified,Aug-2015,Charged Off,major_purchase,MA,25.45,675.0,679.0,21.0,0.0,71.0
46716389,20000.0, 36 months,6.39,611.98,611.95,A,A2,2 years,OWN,70000.0,Source Verified,Apr-2015,Fully Paid,debt_consolidation,PA,14.87,800.0,804.0,25.0,0.0,15.1
38479858,30000.0, 60 months,22.99,845.55,29475.19,F,F1,4 years,MORTGAGE,72000.0,Source Verified,Jan-2015,Fully Paid,debt_consolidation,MN,23.2,675.0,679.0,18.0,1.0,56.3
39731981,25000.0, 60 months,17.86,632.94,632.94,D,D5,10+ years,MORTGAGE,60000.0,Source Verified,Feb-2015,Charged Off,debt_consolidation,TX,38.58,700.0,704.0,20.0,0.0,87.9
63395826,7500.0, 36 months,12.69,251.59,0.88,C,C2,2 years,MORTGAGE,93000.0,Source Verified,Oct-2015,Fully Paid,debt_consolidation,TX,14.31,705.0,709.0,19.0,0.0,60.1
38467413,7500.0, 36 months,7.49,233.27,233.27,A,A4,,RENT,51000.0,Source Verified,Jan-2015,Charged Off,debt_consolidation,MA,11.55,660.0,664.0,9.0,1.0,53.3
57674739,5000.0, 36 months,13.33,169.27,502.07,C,C3,7 years,MORTGAGE,60230.0,Verified,Aug-2015,Fully Paid,home_improvement,WY,29.21,670.0,674.0,13.0,1.0,66.4
40118074,12000.0, 60 months,14.31,281.16,281.16,C,C4,10+ years,MORTGAGE,52000.0,Source Verified,Feb-2015,Charged Off,debt_consolidation,TX,17.15,735.0,739.0,10.0,0.0,45.2
7636181,20000.0, 36 months,8.67,632.93,1.41,B,B1,8 years,RENT,118000.0,Source Verified,Jan-2015,Fully Paid,other,PA,36.3,745.0,749.0,24.0,1.0,25.0
38699901,12250.0, 36 months,12.99,412.7,412.7,C,C2,6 years,RENT,30000.0,Source Verified,Jan-2015,Charged Off,debt_consolidation,NV,39.92,680.0,684.0,11.0,1.0,41.0
54027528,20400.0, 60 months,19.19,531.33,531.33,E,E3,9 years,MORTGAGE,58000.0,Verified,Jul-2015,Charged Off,debt_consolidation,FL,34.95,690.0,694.0,19.0,0.0,53.7
51246490,35000.0, 36 months,15.61,1223.77,1223.77,D,D1,4 years,RENT,150000.0,Source Verified,Jul-2015,Charged Off,credit_card,FL,16.4,660.0,664.0,16.0,0.0,89.0
83345185,10000.0, 36 months,7.99,313.32,4203.56,A,A4,8 years,RENT,60000.0,Verified,Jun-2016,Fully Paid,debt_consolidation,OH,18.04,710.0,714.0,7.0,0.0,28.2
